price,artist,cardFinish,colorIdentity,colors,edhrecRank,edhrecSaltiness,gameAvailability,isReprint,layout,manaCost,manaValue,name,number,originalType,power,priceProvider,providerListing,rarity,setCode,supertypes,toughness,type,types,uuid
0.56,242,1,29,29,14552.0,0.45,1,0,4,141,5.0,816,134,387,8,3,0,2,16,0,7,287,2,f66bc103-f7d5-54f2-b713-78444647684c
0.49,242,2,29,29,14552.0,0.45,1,0,4,141,5.0,816,134,387,8,1,0,2,16,0,7,287,2,f66bc103-f7d5-54f2-b713-78444647684c
0.49,242,1,29,29,14552.0,0.45,1,0,4,141,5.0,816,134,387,8,1,0,2,16,0,7,287,2,f66bc103-f7d5-54f2-b713-78444647684c
0.23,242,2,29,29,14552.0,0.45,1,0,4,141,5.0,816,134,387,8,2,0,2,16,0,7,287,2,f66bc103-f7d5-54f2-b713-78444647684c
0.02,56,2,17,17,1234.0,0.58,0,0,4,125,7.0,845,135,220,9,0,0,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
1.19,56,1,17,17,1234.0,0.58,0,0,4,125,7.0,845,135,220,9,0,0,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
1.04,56,2,17,17,1234.0,0.58,1,0,4,125,7.0,845,135,220,9,3,0,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
4.0,56,1,17,17,1234.0,0.58,1,0,4,125,7.0,845,135,220,9,1,1,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
1.49,56,2,17,17,1234.0,0.58,1,0,4,125,7.0,845,135,220,9,1,0,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
1.44,56,2,17,17,1234.0,0.58,1,0,4,125,7.0,845,135,220,9,2,0,1,16,0,8,110,2,f2c042ad-bf9d-593a-bfaf-0270f8b13a6e
0.02,179,2,17,17,1405.0,0.21,0,0,4,64,4.0,736,66,237,8,0,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
0.42,179,1,17,17,1405.0,0.21,0,0,4,64,4.0,736,66,237,8,0,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
0.68,179,2,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,3,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
3.82,179,1,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,3,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
0.3,179,2,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,1,1,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
2.0,179,1,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,1,1,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
1.49,179,2,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,1,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
0.92,179,2,17,17,1405.0,0.21,1,0,4,64,4.0,736,66,237,8,2,0,2,134,0,7,127,2,1c8c07db-4ce5-5831-b9a6-934b1916bc6c
0.26,391,2,0,0,5456.0,0.44,0,0,4,45,4.0,541,648,514,7,0,0,1,134,0,7,424,2,968d91e6-eae1-5dd3-8fda-8d57d9c0d6d8
7.4,391,1,0,0,5456.0,0.44,0,0,4,45,4.0,541,648,514,7,0,0,1,134,0,7,424,2,968d91e6-eae1-5dd3-8fda-8d57d9c0d6d8
5.77,391,2,0,0,5456.0,0.44,1,0,4,45,4.0,541,648,514,7,3,0,1,134,0,7,424,2,968d91e6-eae1-5dd3-8fda-8d57d9c0d6d8
4.3,391,2,0,0,5456.0,0.44,1,0,4,45,4.0,541,648,514,7,1,1,1,134,0,7,424,2,968d91e6-eae1-5dd3-8fda-8d57d9c0d6d8
5.96,391,2,0,0,5456.0,0.44,1,0,4,45,4.0,541,648,514,7,2,0,1,134,0,7,424,2,968d91e6-eae1-5dd3-8fda-8d57d9c0d6d8
0.02,168,2,25,25,3653.0,0.15,0,0,4,30,3.0,524,65,394,6,0,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.47,168,1,25,25,3653.0,0.15,0,0,4,30,3.0,524,65,394,6,0,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.76,168,2,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,3,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
1.76,168,1,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,3,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.12,168,2,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,1,1,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
1.23,168,1,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,1,1,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.79,168,2,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,1,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.74,168,2,25,25,3653.0,0.15,1,0,4,30,3.0,524,65,394,6,2,0,2,134,0,6,294,2,98a3a425-9181-5b4e-b854-c8eda0c9c79d
0.02,75,2,4,30,12641.0,0.5,0,0,4,178,5.0,351,105,317,7,0,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.84,75,1,4,30,12641.0,0.5,0,0,4,178,5.0,351,105,317,7,0,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.3,75,2,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,3,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
3.29,75,1,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,3,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.38,75,1,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,1,1,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.99,75,2,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,1,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
1.49,75,1,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,1,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.46,75,2,4,30,12641.0,0.5,1,0,4,178,5.0,351,105,317,7,2,0,1,134,0,7,209,2,1d60cd12-194c-5001-a7fe-4003954bdd46
0.02,88,2,15,15,4239.0,0.18,0,0,4,280,2.0,98,61,381,6,0,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
0.47,88,1,15,15,4239.0,0.18,0,0,4,280,2.0,98,61,381,6,0,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
0.74,88,2,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,3,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
4.77,88,1,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,3,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
0.24,88,2,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,1,1,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
1.58,88,1,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,1,1,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
0.79,88,2,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,1,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
4.49,88,1,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,1,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
1.16,88,2,15,15,4239.0,0.18,1,0,4,280,2.0,98,61,381,6,2,0,2,134,0,6,278,2,77a37e8a-1035-5d19-9fd1-a453f82b734f
0.02,188,2,27,30,6689.0,0.2,0,0,5,144,5.0,57,433,122,8,0,0,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
0.77,188,1,27,30,6689.0,0.2,0,0,5,144,5.0,57,433,122,8,0,0,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
3.96,188,2,27,30,6689.0,0.2,1,0,5,144,5.0,57,433,122,8,3,0,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
1.5,188,2,27,30,6689.0,0.2,1,0,5,144,5.0,57,433,122,8,1,1,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
6.5,188,1,27,30,6689.0,0.2,1,0,5,144,5.0,57,433,122,8,1,1,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
4.99,188,2,27,30,6689.0,0.2,1,0,5,144,5.0,57,433,122,8,1,0,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
3.94,188,2,27,30,6689.0,0.2,1,0,5,144,5.0,57,433,122,8,2,0,1,159,0,7,14,2,ad53597a-4448-5cbd-82bf-11d163b0c14f
0.02,72,2,30,30,1192.0,0.34,0,0,4,138,4.0,830,236,358,7,0,0,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.26,72,1,30,30,1192.0,0.34,0,0,4,138,4.0,830,236,358,7,0,0,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.36,72,2,30,30,1192.0,0.34,1,0,4,138,4.0,830,236,358,7,3,0,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.08,72,2,30,30,1192.0,0.34,1,0,4,138,4.0,830,236,358,7,1,1,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
4.0,72,1,30,30,1192.0,0.34,1,0,4,138,4.0,830,236,358,7,1,1,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.79,72,2,30,30,1192.0,0.34,1,0,4,138,4.0,830,236,358,7,1,0,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.47,72,2,30,30,1192.0,0.34,1,0,4,138,4.0,830,236,358,7,2,0,2,159,0,6,252,2,34c24b4a-8546-52d2-8de4-210dbbdf6db3
0.02,132,2,9,9,7792.0,0.22,0,0,4,9,3.0,841,169,509,7,0,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
0.63,132,1,9,9,7792.0,0.22,0,0,4,9,3.0,841,169,509,7,0,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
0.6,132,2,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,3,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
6.59,132,1,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,3,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
0.33,132,2,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,1,1,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
1.6,132,1,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,1,1,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
1.29,132,2,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,1,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
3.99,132,1,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,1,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
0.81,132,2,9,9,7792.0,0.22,1,0,4,9,3.0,841,169,509,7,2,0,1,159,0,6,419,2,1564f560-914a-593a-8b20-203c71e3204b
0.02,75,2,23,23,5532.0,0.29,0,0,4,115,5.0,1053,172,122,8,0,0,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
0.63,75,1,23,23,5532.0,0.29,0,0,4,115,5.0,1053,172,122,8,0,0,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
0.28,75,2,23,23,5532.0,0.29,1,0,4,115,5.0,1053,172,122,8,3,0,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
1.05,75,1,23,23,5532.0,0.29,1,0,4,115,5.0,1053,172,122,8,1,1,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
0.99,75,2,23,23,5532.0,0.29,1,0,4,115,5.0,1053,172,122,8,1,0,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
0.56,75,2,23,23,5532.0,0.29,1,0,4,115,5.0,1053,172,122,8,2,0,1,159,0,8,14,2,c097973c-1a55-524f-8b33-f478b45b46cc
0.02,194,2,1,1,1246.0,0.91,0,0,4,103,5.0,1161,166,265,10,0,0,1,159,0,9,157,2,02b2a314-ab60-5dbe-ba6d-1a7959d2ea8e
1.16,194,1,1,1,1246.0,0.91,0,0,4,103,5.0,1161,166,265,10,0,0,1,159,0,9,157,2,02b2a314-ab60-5dbe-ba6d-1a7959d2ea8e
6.36,194,2,1,1,1246.0,0.91,1,0,4,103,5.0,1161,166,265,10,3,0,1,159,0,9,157,2,02b2a314-ab60-5dbe-ba6d-1a7959d2ea8e
4.0,194,2,1,1,1246.0,0.91,1,0,4,103,5.0,1161,166,265,10,1,1,1,159,0,9,157,2,02b2a314-ab60-5dbe-ba6d-1a7959d2ea8e
6.9,194,2,1,1,1246.0,0.91,1,0,4,103,5.0,1161,166,265,10,2,0,1,159,0,9,157,2,02b2a314-ab60-5dbe-ba6d-1a7959d2ea8e
0.02,104,2,30,30,8672.0,0.13,0,1,4,146,6.0,494,71,164,8,0,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.02,104,1,30,30,8672.0,0.13,0,1,4,146,6.0,494,71,164,8,0,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
1.37,104,2,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,3,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
2.01,104,1,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,3,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.05,104,2,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,1,1,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.75,104,1,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,1,1,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.49,104,2,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,1,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.92,104,2,30,30,8672.0,0.13,1,1,4,146,6.0,494,71,164,8,2,0,2,68,0,10,55,2,964e781b-295c-55a6-9f09-178972f25d9f
0.02,236,2,28,28,2482.0,0.26,0,1,4,137,6.0,55,322,525,7,0,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.29,236,1,28,28,2482.0,0.26,0,1,4,137,6.0,55,322,525,7,0,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.4,236,2,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,3,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
1.72,236,1,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,3,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.3,236,2,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,1,1,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.45,236,1,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,1,1,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.99,236,2,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,1,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
1.49,236,1,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,1,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.54,236,2,28,28,2482.0,0.26,1,1,4,137,6.0,55,322,525,7,2,0,2,68,0,7,432,2,23ca7245-0b51-521e-a0fe-f758bd1f9ed2
0.02,247,2,0,0,12150.0,0.56,0,1,4,99,6.0,1257,20,295,9,0,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
0.02,247,1,0,0,12150.0,0.56,0,1,4,99,6.0,1257,20,295,9,0,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
1.13,247,2,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,3,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
1.99,247,1,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,3,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
1.8,247,1,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,1,1,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
2.29,247,2,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,1,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
3.99,247,1,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,1,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
1.12,247,2,0,0,12150.0,0.56,1,1,4,99,6.0,1257,20,295,9,2,0,2,68,0,8,187,2,f394205e-3005-568b-b6b9-34e183173369
0.02,243,2,29,29,1672.0,1.01,0,1,4,88,4.0,152,114,483,6,0,0,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
0.24,243,1,29,29,1672.0,1.01,0,1,4,88,4.0,152,114,483,6,0,0,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
1.65,243,2,29,29,1672.0,1.01,1,1,4,88,4.0,152,114,483,6,3,0,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
7.0,243,1,29,29,1672.0,1.01,1,1,4,88,4.0,152,114,483,6,1,1,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
3.99,243,2,29,29,1672.0,1.01,1,1,4,88,4.0,152,114,483,6,1,0,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
2.09,243,2,29,29,1672.0,1.01,1,1,4,88,4.0,152,114,483,6,2,0,2,68,0,7,396,2,fa07cb1f-8f33-5510-a786-3dc1e0b28d50
0.95,405,2,18,18,1927.0,0.85,0,1,4,199,8.0,685,122,220,11,0,0,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
5.87,405,1,18,18,1927.0,0.85,0,1,4,199,8.0,685,122,220,11,0,0,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
1.73,405,2,18,18,1927.0,0.85,1,1,4,199,8.0,685,122,220,11,3,0,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
0.7,405,2,18,18,1927.0,0.85,1,1,4,199,8.0,685,122,220,11,1,1,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
5.0,405,1,18,18,1927.0,0.85,1,1,4,199,8.0,685,122,220,11,1,1,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
2.79,405,2,18,18,1927.0,0.85,1,1,4,199,8.0,685,122,220,11,1,0,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
2.11,405,2,18,18,1927.0,0.85,1,1,4,199,8.0,685,122,220,11,2,0,1,68,0,8,110,2,8b388a3d-dc70-5931-b4b7-07da5f8ab6eb
0.02,104,2,30,30,5405.0,0.34,0,1,4,287,2.0,257,601,261,6,0,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
0.35,104,1,30,30,5405.0,0.34,0,1,4,287,2.0,257,601,261,6,0,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
1.31,104,2,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,3,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
6.24,104,1,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,3,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
0.09,104,2,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,1,1,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
1.8,104,1,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,1,1,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
0.59,104,2,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,1,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
4.49,104,1,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,1,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
0.93,104,2,30,30,5405.0,0.34,1,1,4,287,2.0,257,601,261,6,2,0,2,68,0,5,151,2,4a5a9dff-b78d-5ffa-871c-68d46dbb02eb
0.02,84,2,30,30,2329.0,0.22,0,0,2,215,7.0,167,70,126,9,0,0,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
3.49,84,2,30,30,2329.0,0.22,1,0,2,215,7.0,167,70,126,9,3,0,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
2.5,84,2,30,30,2329.0,0.22,1,0,2,215,7.0,167,70,126,9,1,1,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
7.5,84,1,30,30,2329.0,0.22,1,0,2,215,7.0,167,70,126,9,1,1,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
5.99,84,2,30,30,2329.0,0.22,1,0,2,215,7.0,167,70,126,9,1,0,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
3.57,84,2,30,30,2329.0,0.22,1,0,2,215,7.0,167,70,126,9,2,0,2,69,0,10,18,2,6081d8fd-26e1-5e6a-9c98-417d03214856
0.02,84,2,30,30,2460.0,0.39,0,0,2,92,4.0,371,202,126,8,0,0,1,69,0,6,18,2,5bb79a0f-ad7d-5383-8c9d-04bc757bcb4f
0.02,243,2,13,13,2614.0,0.14,0,0,4,75,4.0,369,97,367,8,0,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
0.84,243,1,13,13,2614.0,0.14,0,0,4,75,4.0,369,97,367,8,0,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
0.31,243,2,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,3,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
3.3,243,1,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,3,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
0.26,243,2,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,1,1,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
1.8,243,1,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,1,1,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
1.29,243,2,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,1,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
4.49,243,1,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,1,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
0.64,243,2,13,13,2614.0,0.14,1,0,4,75,4.0,369,97,367,8,2,0,1,69,0,7,261,2,8bd69452-02c6-5e1c-9594-4d9dea373fe8
0.02,374,2,17,17,8312.0,0.12,0,0,5,120,5.0,1223,107,366,8,0,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
0.54,374,1,17,17,8312.0,0.12,0,0,5,120,5.0,1223,107,366,8,0,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
2.81,374,2,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,3,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
7.4,374,1,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,3,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
0.45,374,2,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,1,1,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
4.5,374,1,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,1,1,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
2.79,374,2,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,1,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
2.8,374,2,17,17,8312.0,0.12,1,0,5,120,5.0,1223,107,366,8,2,0,1,69,0,7,260,2,a2dd98ba-a682-593d-91a3-fbdd707fc6f7
0.02,267,2,30,30,1182.0,1.23,0,0,4,85,3.0,1150,397,358,7,0,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
1.09,267,1,30,30,1182.0,1.23,0,0,4,85,3.0,1150,397,358,7,0,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
2.48,267,2,30,30,1182.0,1.23,1,0,4,85,3.0,1150,397,358,7,3,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
7.59,267,1,30,30,1182.0,1.23,1,0,4,85,3.0,1150,397,358,7,3,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
2.3,267,2,30,30,1182.0,1.23,1,0,4,85,3.0,1150,397,358,7,1,1,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
5.49,267,2,30,30,1182.0,1.23,1,0,4,85,3.0,1150,397,358,7,1,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
3.71,267,2,30,30,1182.0,1.23,1,0,4,85,3.0,1150,397,358,7,2,0,2,69,0,5,252,2,15021980-357c-597c-9412-b378caf2c406
0.02,401,2,24,24,9995.0,0.31,0,0,4,63,3.0,875,31,320,6,0,0,2,94,0,5,213,2,4c8af9ce-2523-5644-847e-39f0e3e2cae0
0.02,401,1,24,24,9995.0,0.31,0,0,4,63,3.0,875,31,320,6,0,0,2,94,0,5,213,2,4c8af9ce-2523-5644-847e-39f0e3e2cae0
0.13,401,2,24,24,9995.0,0.31,1,0,4,63,3.0,875,31,320,6,3,0,2,94,0,5,213,2,4c8af9ce-2523-5644-847e-39f0e3e2cae0
0.4,401,1,24,24,9995.0,0.31,1,0,4,63,3.0,875,31,320,6,3,0,2,94,0,5,213,2,4c8af9ce-2523-5644-847e-39f0e3e2cae0
